fr_Nhpyrrole,fr_SH,fr_amide,fr_benzene,fr_bicyclic,fr_guanido,fr_imidazole,fr_para_hydroxylation,fr_phenol,fr_sulfide,AvgIpc,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex
0,0,9,0,0,0,0,0,0,0,3.961491978764242,0.676923076923077,1.230769230769231,1.753846153846154,14.09790268084869,14.09790268084869,-1.707407305002574
0,0,6,0,0,0,0,0,0,0,3.697628500374495,0.8695652173913043,1.478260869565217,2.021739130434783,13.53082312716059,13.53082312716059,-1.659891500208158
0,0,9,3,0,0,0,0,3,0,3.558830767240587,0.4823529411764706,0.8588235294117647,1.294117647058824,14.85532881465714,14.85532881465714,-1.447764178224314
0,0,14,1,0,1,0,0,0,0,1.727557632770524,0.4601769911504425,0.8495575221238938,1.274336283185841,14.94966155594764,14.94966155594764,-1.346704654167073
1,0,17,3,0,0,1,0,1,2,1.686146628877837,0.3594771241830065,0.6862745098039216,1.084967320261438,15.54143136079744,15.54143136079744,-1.700015605013188
0,0,10,3,0,0,0,0,1,1,1.62496279851413,0.4895833333333333,0.8958333333333334,1.34375,15.10059985939844,15.10059985939844,-1.498307977468692
2,0,26,2,1,0,1,1,0,2,1.629387065117067,0.3193717277486911,0.6335078534031413,1.057591623036649,15.45655049228446,15.45655049228446,-1.853913440574176
2,0,25,2,1,0,1,1,0,2,1.651673576992515,0.3297297297297297,0.6486486486486487,1.075675675675676,15.44702755979422,15.44702755979422,-1.850494420003921
0,0,7,0,0,3,0,0,0,0,4.172993552025077,0.5285714285714286,0.8142857142857143,1.1,14.56600081609682,14.56600081609682,-1.204575598286471
0,0,4,1,0,0,0,0,0,0,3.762706744149385,0.9024390243902439,1.560975609756098,2.170731707317073,13.81922474309334,13.81922474309334,-1.056352596429724
0,0,5,0,0,0,0,0,0,0,3.576504363038587,0.9743589743589743,1.666666666666667,2.230769230769231,13.28596322508403,13.28596322508403,-1.406097384941632
0,0,6,0,0,1,0,0,0,0,3.536563435400109,0.8076923076923077,1.384615384615385,1.923076923076923,13.74148611161018,13.74148611161018,-1.798388667336075
1,0,8,1,0,0,1,0,0,0,4.0105865236034,0.7941176470588235,1.455882352941176,2.058823529411764,14.57707063832317,14.57707063832317,-1.469842370347873
0,0,8,0,0,0,0,0,0,0,3.847660745385858,0.5932203389830508,1.033898305084746,1.491525423728814,13.89068073417183,13.89068073417183,-1.619579405731522
0,0,5,0,0,0,0,0,0,0,3.335848336860773,0.9736842105263158,1.631578947368421,2.184210526315789,13.40788587624255,13.40788587624255,-1.333992066368613
2,0,11,1,0,1,2,0,1,0,1.741222835098734,0.5794392523364486,1.05607476635514,1.551401869158878,14.66345244771585,14.66345244771585,-1.245741701357886
2,0,7,0,0,1,2,0,0,0,4.218927721134357,0.7083333333333334,1.208333333333333,1.708333333333333,14.66959757243241,14.66959757243241,-1.349312710858707
0,0,8,1,0,0,0,0,1,0,4.015656563241569,0.6666666666666666,1.159420289855073,1.666666666666667,13.11843780518023,13.11843780518023,-1.377592735237972
0,0,9,3,0,0,0,0,2,0,4.066687726249629,0.56,1.0,1.493333333333333,14.70078929854774,14.70078929854774,-1.447220950971182
0,0,7,2,0,0,0,0,1,0,4.011662534904152,0.6,1.1,1.628571428571429,14.34414402385194,14.34414402385194,-1.766349553236549
0,0,5,0,0,0,0,0,0,0,3.465695405504615,0.75,1.318181818181818,1.818181818181818,13.50722825427631,13.50722825427631,-1.186025143970793
0,0,6,0,0,0,0,0,0,0,3.594307638335889,0.660377358490566,1.188679245283019,1.679245283018868,13.7689922956923,13.7689922956923,-1.51570512414718
1,0,10,1,0,0,1,0,0,0,4.077545662271892,0.7027027027027027,1.283783783783784,1.837837837837838,14.55823586566226,14.55823586566226,-1.511899252650293
1,0,12,0,0,0,1,0,0,1,1.744686369188543,0.504950495049505,0.8910891089108911,1.287128712871287,14.55753617029134,14.55753617029134,-1.859252626384538
1,0,6,2,1,0,0,1,0,0,3.834702137740082,0.8392857142857143,1.535714285714286,2.232142857142857,14.31833846514046,14.31833846514046,-1.40173039648626
0,0,6,1,0,1,0,0,0,0,3.095101430820336,0.6607142857142857,1.125,1.589285714285714,13.83097894970638,13.83097894970638,-1.568165322515704
0,0,11,2,0,0,0,0,1,0,2.641548516037171,0.5747126436781609,1.080459770114943,1.609195402298851,14.72790266201818,14.72790266201818,-1.685805997555654
0,0,1,0,0,0,0,0,0,0,2.315771061836719,1.176470588235294,1.647058823529412,2.0,11.77917044595616,11.77917044595616,-1.010137471655328
0,0,1,0,0,0,0,0,0,0,2.245760354437989,1.294117647058824,1.823529411764706,2.176470588235294,11.54735260770975,11.54735260770975,-1.448975812547242
0,0,2,2,0,0,0,0,1,0,2.738892496672837,0.84375,1.375,1.9375,13.01709047199126,13.01709047199126,-1.202263190770136
0,0,8,0,0,0,0,0,0,0,3.878804503111188,0.7,1.283333333333333,1.816666666666667,14.09549847427595,14.09549847427595,-1.56075385359352
1,0,3,1,0,0,1,0,0,0,3.548633701682986,1.135135135135135,1.864864864864865,2.486486486486486,13.28865390835448,13.28865390835448,-1.187893875702456
0,0,3,1,0,0,0,0,1,0,3.481254408219154,1.0,1.575757575757576,2.151515151515151,13.31687615131248,13.31687615131248,-1.130787142375381
0,0,8,3,0,0,0,0,0,0,4.097658168937079,0.5131578947368421,0.9342105263157895,1.394736842105263,14.6922951319994,14.6922951319994,-1.494527337373184
0,0,9,1,0,0,0,0,1,0,3.895211380170739,0.575,1.0375,1.55,14.57205023285057,14.57205023285057,-1.600312202380667
0,0,6,0,0,0,0,0,0,0,3.622288049386648,0.6607142857142857,1.142857142857143,1.607142857142857,13.80842260384784,13.80842260384784,-1.755669511704993
0,0,5,0,0,0,0,0,0,0,3.531685143755215,0.7142857142857143,1.244897959183674,1.73469387755102,13.65396923697169,13.65396923697169,-1.49704114421696
0,0,4,0,0,0,0,0,0,1,2.825175416006508,0.75,1.25,1.75,13.03047469125391,13.03047469125391,-1.189318822632748
0,0,8,1,0,0,0,0,1,0,3.707416115618835,0.7096774193548387,1.274193548387097,1.838709677419355,14.0784683876703,14.0784683876703,-1.667502848410412
0,0,5,1,0,1,0,0,1,0,3.595663739222899,0.8867924528301887,1.452830188679245,1.981132075471698,13.55428338031658,13.55428338031658,-1.618586170133235
0,0,2,1,0,0,0,0,0,0,3.141250182546794,1.178571428571429,1.857142857142857,2.464285714285714,12.72609806384292,12.72609806384292,-1.320236787105926
0,0,6,1,0,1,0,0,1,0,3.681824741134014,0.8032786885245902,1.377049180327869,1.901639344262295,13.67029917485333,13.67029917485333,-1.742805340134504
0,0,6,0,0,1,0,0,0,0,3.081404143808806,0.5357142857142857,0.875,1.178571428571429,13.56332482651289,13.56332482651289,-1.767923011594566
1,0,4,1,1,0,0,1,0,0,3.477131989072625,1.166666666666667,1.888888888888889,2.555555555555555,13.61813514642925,13.61813514642925,-1.317257511289869
0,0,11,1,0,0,0,0,1,0,4.114636960986444,0.6125,1.15,1.6625,14.19149235141824,14.19149235141824,-1.846688311959758
0,0,8,1,0,1,0,0,1,0,3.807432126492795,0.6986301369863014,1.26027397260274,1.794520547945206,14.21255988585973,14.21255988585973,-1.790326957010195
0,0,9,1,0,0,0,0,1,0,3.786561417504662,0.6571428571428571,1.185714285714286,1.728571428571429,14.29249781399741,14.29249781399741,-1.69688257252228
0,0,12,1,0,1,0,0,0,0,1.78837854674451,0.5154639175257731,0.9484536082474226,1.412371134020619,14.88634172384732,14.88634172384732,-1.298401284425357
0,0,2,0,0,0,0,0,0,0,2.139846396428149,1.333333333333333,1.866666666666667,2.2,11.05886337868481,11.05886337868481,-1.423518518518519
0,0,5,0,0,0,0,0,0,0,3.406988364685902,0.8048780487804879,1.365853658536585,1.853658536585366,13.2414901041786,13.2414901041786,-1.42021261127908
0,0,8,0,0,0,0,0,0,0,3.059997775055327,0.456140350877193,0.7543859649122807,1.087719298245614,13.6109824199711,13.6109824199711,-1.771889121792447
0,0,6,1,0,0,0,0,0,0,3.555568989158775,0.86,1.52,2.12,13.80171305571743,13.80171305571743,-1.369838134959189
0,0,7,0,0,0,0,0,0,0,3.129536359275465,0.4754098360655737,0.8360655737704918,1.180327868852459,13.66518152324059,13.66518152324059,-1.940055119540699
0,0,7,2,0,0,0,0,2,0,3.788239608895458,0.6818181818181818,1.196969696969697,1.727272727272727,14.48655975912593,14.48655975912593,-1.450199148086121
0,0,9,0,0,1,0,0,0,0,3.746112034861205,0.7014925373134329,1.238805970149254,1.761194029850746,13.85951487075204,13.85951487075204,-1.591540498296885
0,0,11,0,0,1,0,0,0,0,3.835439205048919,0.618421052631579,1.105263157894737,1.618421052631579,13.94452740107819,13.94452740107819,-1.622239251273449
1,0,9,1,1,0,0,1,0,0,3.595826436521085,0.6290322580645161,1.145161290322581,1.709677419354839,13.99925148151844,13.99925148151844,-1.758275535361514
0,0,19,0,0,0,0,0,0,0,1.642186519692451,0.3208955223880597,0.6268656716417911,1.029850746268657,14.76897981616146,14.76897981616146,-2.209033189457289
0,0,5,1,0,1,0,0,0,0,2.963863884699114,0.7446808510638298,1.212765957446809,1.680851063829787,13.62658292668664,13.62658292668664,-1.285047098717786
0,0,8,3,0,1,0,0,1,0,3.31978401640017,0.5138888888888888,0.8888888888888888,1.305555555555556,14.52761965664718,14.52761965664718,-1.532634825857749
1,0,6,1,1,0,0,1,0,1,3.867425342535091,0.8360655737704918,1.459016393442623,2.065573770491803,14.1813539979876,14.1813539979876,-1.618489292113466
0,0,8,0,0,0,0,0,0,0,3.199492136617927,0.5,0.921875,1.34375,13.80468206641401,13.80468206641401,-1.852326691267598
0,0,10,0,0,0,0,0,0,0,3.239920100110076,0.3714285714285714,0.6571428571428571,1.0,13.73506302758612,13.73506302758612,-2.119315081574993
0,0,9,0,0,0,0,0,0,0,4.006915466819684,0.6190476190476191,1.111111111111111,1.619047619047619,14.37976508450647,14.37976508450647,-1.647105147919228
0,0,7,1,0,0,0,0,0,0,3.963644437768636,0.7192982456140351,1.263157894736842,1.842105263157895,14.17337470031238,14.17337470031238,-1.282948512041022
0,0,8,1,0,0,0,0,0,0,4.06948917027549,0.6363636363636364,1.136363636363636,1.681818181818182,14.33966536653826,14.33966536653826,-1.540577119057245
0,0,7,1,0,0,0,0,0,0,3.841813396642325,0.7857142857142857,1.375,1.946428571428571,13.91622990705917,13.91622990705917,-1.611879412026272
1,0,11,1,1,0,0,1,0,0,3.767003886049048,0.5384615384615384,0.9615384615384616,1.423076923076923,14.60993699676745,14.60993699676745,-1.787226796574304
0,0,9,2,0,0,0,0,0,0,4.07043838339146,0.589041095890411,1.123287671232877,1.671232876712329,14.44333474251015,14.44333474251015,-1.234652961761928
1,0,5,0,0,0,1,0,0,0,3.805625632510813,0.7959183673469388,1.244897959183674,1.673469387755102,13.95594972219238,13.95594972219238,-1.133718417658373
0,0,3,0,0,0,0,0,0,0,3.200210250183916,1.25,2.0,2.583333333333333,12.50305924569858,12.50305924569858,-1.224136064919795
0,0,4,0,0,0,0,0,0,0,2.527888394083992,0.7777777777777778,1.296296296296296,1.740740740740741,12.27444019274376,12.27444019274376,-1.526969298521878
0,0,16,4,0,1,0,0,4,0,1.619417870592261,0.3928571428571428,0.7357142857142858,1.157142857142857,15.08215315785223,15.08215315785223,-1.893960261276862
0,0,3,0,0,0,0,0,0,0,2.650828767382774,0.8064516129032258,1.258064516129032,1.645161290322581,12.98436255983875,12.98436255983875,-1.509491649071063
0,0,2,1,0,0,0,0,0,0,2.569110271783269,1.166666666666667,1.791666666666667,2.333333333333333,12.28832876669186,12.28832876669186,-1.14041013797646
0,0,11,0,0,1,0,0,0,0,4.117205184539626,0.5925925925925926,1.123456790123457,1.654320987654321,14.06486043024826,14.06486043024826,-1.730282536992499
0,0,9,0,0,0,0,0,0,1,4.057177113029906,0.5866666666666667,1.08,1.626666666666667,14.12953150453707,14.12953150453707,-1.539216032231957
0,0,12,0,0,1,0,0,0,0,4.27401869927215,0.5609756097560976,1.073170731707317,1.609756097560976,14.61318937846438,14.61318937846438,-1.422635082723599
1,0,3,1,0,0,1,0,0,0,3.591571759504988,1.162162162162162,1.891891891891892,2.513513513513514,13.6308550295437,13.6308550295437,-1.15668504126997
0,0,2,1,0,0,0,0,1,0,2.647151672862089,1.035714285714286,1.607142857142857,2.071428571428572,12.79834813555052,12.79834813555052,-1.128433556949971
1,0,1,0,0,0,1,0,0,0,2.881969989362824,1.578947368421053,2.263157894736842,2.736842105263158,11.8590554138322,11.8590554138322,-1.103980064247921
0,0,2,1,0,0,0,0,1,0,3.048973343557907,1.291666666666667,1.958333333333333,2.541666666666667,12.74075365331318,12.74075365331318,-1.046865912917049
1,0,1,0,0,0,1,0,0,0,2.864915622415189,1.578947368421053,2.263157894736842,2.736842105263158,11.86707577475435,11.86707577475435,-1.046602366255144
1,0,2,1,0,0,1,0,1,0,3.398279432948854,1.266666666666667,2.0,2.633333333333333,12.79246871588141,12.79246871588141,-1.178211095528916
2,0,3,0,0,0,2,0,0,0,3.529345661755774,1.15625,1.8125,2.40625,12.72626684393418,12.72626684393418,-1.216536106356633
0,0,1,0,0,0,0,0,0,0,2.224340490217426,1.294117647058824,1.823529411764706,2.176470588235294,11.71430933484505,11.71430933484505,-1.009771352985638
0,0,2,1,0,0,0,0,1,0,3.107842246448095,1.269230769230769,1.923076923076923,2.5,12.51864927143697,12.51864927143697,-1.199668472327202
1,0,2,1,0,0,1,0,1,0,3.399045302929318,1.266666666666667,2.0,2.633333333333333,12.84850906357084,12.84850906357084,-1.174763809589747
0,0,8,0,0,0,0,0,0,0,3.867078551098503,0.7333333333333333,1.316666666666667,1.833333333333333,13.94792755829779,13.94792755829779,-1.682862024634563
0,0,5,0,0,1,0,0,0,0,3.481257886348616,0.9148936170212766,1.553191489361702,2.085106382978724,14.01164728501083,14.01164728501083,-1.216837010765148
0,0,4,1,0,0,0,0,1,0,3.462912717435687,0.9761904761904762,1.619047619047619,2.214285714285714,13.6147422107681,13.6147422107681,-1.149730541908122
0,0,3,0,0,0,0,0,0,0,2.71893288137406,0.6571428571428571,1.114285714285714,1.571428571428571,12.73581616558979,12.73581616558979,-1.66609129521873
0,0,9,1,0,0,0,0,0,0,3.656014513959101,0.7931034482758621,1.448275862068966,2.017241379310345,13.89277030245744,13.89277030245744,-1.609293100702774
1,0,6,1,1,0,0,1,0,0,3.80379788412107,0.8571428571428571,1.5,2.107142857142857,14.01323832837973,14.01323832837973,-1.50206960115453
1,0,11,2,1,0,0,1,1,0,1.780341092806365,0.6021505376344086,1.182795698924731,1.806451612903226,14.36512002137469,14.36512002137469,-1.69261422313439
0,0,20,2,0,0,0,0,1,0,1.672992082277801,0.381294964028777,0.7410071942446043,1.20863309352518,14.9406421202609,14.9406421202609,-1.90196692181737
0,0,26,2,0,0,0,0,1,0,1.645934871868905,0.3107344632768362,0.6214689265536724,1.073446327683616,15.1676940653876,15.1676940653876,-1.952277936193805
0,0,6,1,0,0,0,0,1,0,3.472274823742189,0.8478260869565217,1.369565217391304,1.91304347826087,13.6023103997874,13.6023103997874,-1.429366522843706
0,0,8,1,0,1,0,0,1,0,3.827645501047336,0.7352941176470589,1.338235294117647,1.897058823529412,14.210251186964,14.210251186964,-1.801086729862476
3,0,12,2,1,1,2,1,0,0,1.751960847844885,0.5555555555555556,1.076923076923077,1.641025641025641,14.77785434514189,14.77785434514189,-2.002067719232087
1,0,16,1,0,4,1,0,1,0,1.693585628790883,0.4492753623188406,0.855072463768116,1.333333333333333,14.99891893089801,14.99891893089801,-1.908742247627036
3,0,9,1,1,1,2,1,0,0,1.591554497016214,0.6595744680851063,1.223404255319149,1.808510638297872,14.51492869438621,14.51492869438621,-1.917348982918645
2,0,8,0,0,1,2,0,0,0,4.228083020636417,0.7,1.25,1.8,14.31776806352758,14.31776806352758,-1.893170623913748
1,0,5,0,0,0,1,0,0,0,3.762830217237749,0.98,1.64,2.2,13.73105506072293,13.73105506072293,-1.596541169722779
1,0,2,1,1,0,0,1,0,0,3.013164604729886,1.148148148148148,1.851851851851852,2.518518518518519,12.07047254241203,12.07047254241203,-1.577040834845288
0,0,6,1,0,1,0,0,1,0,3.694731674798585,0.8392857142857143,1.428571428571429,1.982142857142857,13.91585709645077,13.91585709645077,-1.404475956506057
0,0,4,1,0,0,0,0,1,0,2.939768705874211,0.8571428571428571,1.476190476190476,2.023809523809524,13.3373172002024,13.3373172002024,-1.709179479239871
1,0,4,1,1,0,0,1,0,0,3.396404564490634,0.9090909090909091,1.590909090909091,2.227272727272727,13.51725392334845,13.51725392334845,-1.696009003639325
1,0,3,1,1,0,0,1,0,0,3.3484330578116,0.926829268292683,1.609756097560976,2.24390243902439,13.34320158855186,13.34320158855186,-1.278524535383094
0,0,2,0,0,1,0,0,0,0,2.614134100610956,1.0,1.571428571428571,2.071428571428572,12.60477568342152,12.60477568342152,-1.145762863162304
0,0,6,1,0,1,0,0,1,0,3.144918974394213,0.7192982456140351,1.263157894736842,1.807017543859649,13.8479883083881,13.8479883083881,-1.443142602052081
0,0,6,1,0,1,0,0,1,0,3.638299648562105,0.8596491228070176,1.473684210526316,2.035087719298246,13.89462211855397,13.89462211855397,-1.369106303537292
1,0,2,0,0,0,1,0,0,0,3.236948666426391,1.461538461538461,2.192307692307693,2.769230769230769,12.935965765936,12.935965765936,-1.030365608951467
0,1,4,0,0,0,0,0,0,1,2.814420274978918,0.7837837837837838,1.189189189189189,1.567567567567568,13.15752919940721,13.15752919940721,-1.541070920306153
0,0,6,0,0,1,0,0,0,0,3.368817320627242,0.926829268292683,1.560975609756098,2.121951219512195,13.31138727553927,13.31138727553927,-1.367464411690603
1,0,12,1,1,0,0,1,0,0,4.059216166870007,0.6329113924050633,1.139240506329114,1.69620253164557,14.48604723724193,14.48604723724193,-1.913515166847745
0,0,4,0,0,0,0,0,0,0,2.497727183441856,0.9615384615384616,1.538461538461539,2.0,12.35741181657848,12.35741181657848,-1.217349351152561
0,0,3,1,0,0,0,0,1,0,2.743070522845068,0.9393939393939394,1.545454545454545,2.060606060606061,12.45116931389759,12.45116931389759,-1.294423465825951
1,0,7,2,1,0,0,1,0,0,4.132529903602541,0.6527777777777778,1.208333333333333,1.847222222222222,14.47481221129311,14.47481221129311,-1.813405844754346
0,1,9,3,0,0,0,0,1,0,2.653303017023372,0.5581395348837209,1.034883720930233,1.581395348837209,14.604147563043,14.604147563043,-1.938419093824955
0,0,7,2,0,0,0,0,1,0,3.710681695658932,0.7142857142857143,1.285714285714286,1.857142857142857,14.16657744060858,14.16657744060858,-1.596909895298043
0,0,2,1,0,0,0,0,0,0,2.652740687657414,1.035714285714286,1.678571428571429,2.214285714285714,12.66170783476384,12.66170783476384,-1.134702170845541
0,0,2,0,0,1,0,0,0,1,2.664102702143522,1.03448275862069,1.655172413793103,2.206896551724138,12.63025085034014,12.63025085034014,-1.176035463504349
0,0,2,0,0,0,0,0,0,1,2.492061287026717,1.08695652173913,1.695652173913043,2.173913043478261,12.29080333522298,12.29080333522298,-1.099530187074829
0,0,2,1,0,0,0,0,0,0,2.604313647570723,1.038461538461539,1.653846153846154,2.192307692307693,12.53935263920383,12.53935263920383,-1.137564169186193
0,0,18,1,0,1,0,0,1,0,0.8457557137846003,0.3902439024390244,0.7560975609756098,1.195121951219512,14.44234675827536,14.44234675827536,-2.193538900472077
0,0,3,1,0,1,0,0,0,0,2.781163034406077,1.0,1.647058823529412,2.205882352941177,12.77120245301574,12.77120245301574,-1.222785123916631
1,0,3,0,0,0,1,0,0,0,3.179069340637538,0.90625,1.40625,1.875,13.02039055282607,13.02039055282607,-1.136778779948873
0,0,1,0,0,0,0,0,0,0,2.13889793562238,1.117647058823529,1.588235294117647,1.941176470588235,11.67542422524565,11.67542422524565,-1.01037320483749
0,0,9,0,0,1,0,0,0,0,4.048485814038283,0.6825396825396826,1.253968253968254,1.825396825396825,13.92874842354024,13.92874842354024,-1.551172482779829
0,0,10,0,0,0,0,0,0,0,4.10542853837583,0.6060606060606061,1.106060606060606,1.651515151515152,13.58025081090318,13.58025081090318,-1.349336864818238
0,0,3,0,0,1,0,0,0,0,2.771403311681673,0.8888888888888888,1.472222222222222,1.972222222222222,13.10786946762686,13.10786946762686,-1.578769009039815
1,0,5,0,0,0,1,0,0,1,3.473546968485221,0.9111111111111111,1.533333333333333,2.044444444444444,13.287928698436,13.287928698436,-1.267277818318484
0,0,5,0,0,1,0,0,0,1,2.895169640294071,0.7906976744186046,1.302325581395349,1.790697674418605,13.44757744962335,13.44757744962335,-1.42781071344501
0,0,5,1,0,0,0,0,0,1,2.992144137655796,0.7021276595744681,1.234042553191489,1.74468085106383,13.67374558450413,13.67374558450413,-1.197679730204394
0,0,8,0,0,0,0,0,0,1,3.534837581658206,0.7843137254901961,1.274509803921569,1.705882352941176,13.49496769179122,13.49496769179122,-1.732323041883829
0,0,3,0,0,0,0,0,0,0,2.527888394083992,0.8888888888888888,1.407407407407407,1.851851851851852,12.3565019526329,12.3565019526329,-1.40410407218443
0,0,3,1,0,0,0,0,1,0,2.549919903077834,1.076923076923077,1.653846153846154,2.153846153846154,12.07069111132107,12.07069111132107,-1.481461310445833
0,0,4,0,0,0,0,0,0,1,2.793587201621454,0.7368421052631579,1.157894736842105,1.552631578947368,13.0825193755826,13.0825193755826,-1.439072567043347
0,0,6,1,0,0,0,0,1,1,3.137915150925404,0.6724137931034483,1.189655172413793,1.706896551724138,13.53731492122043,13.53731492122043,-1.694656333510202
1,0,17,3,0,0,1,0,2,0,1.717082877176644,0.4014598540145985,0.7883211678832117,1.255474452554745,14.94604099100689,14.94604099100689,-2.052349760612782
1,0,11,1,1,1,0,1,0,0,1.633802746242031,0.5816326530612245,1.071428571428571,1.63265306122449,15.01619137318204,15.01619137318204,-1.22440751098264
