length,Nside,Cside,hydrophobic,G,L,P,K,dpc-AP,dpc-YP,dpc-KK,dpc-GP,dde-PH,dde-AP,dde-YP,dde-GP,asdc-AP,asdc-YP,asdc-KK,asdc-GP
21,3,14,0.52,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5,8,0.37,0.05263157894736842,0.0,0.1052631578947368,0.1578947368421053,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0
40,19,19,0.45,0.225,0.075,0.025,0.075,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01298701298701299,0.0
25,19,5,0.4,0.24,0.04,0.04,0.12,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0
12,9,19,0.42,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,14,9,0.4,0.04,0.04,0.0,0.2,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
43,9,5,0.26,0.1162790697674419,0.04651162790697674,0.02325581395348837,0.186046511627907,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0
14,14,9,0.57,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,14,0.57,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8,8,0.57,0.0,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,9,0.57,0.0,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
25,14,8,0.36,0.08,0.08,0.0,0.16,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
14,8,8,0.57,0.0,0.5714285714285714,0.0,0.3571428571428572,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
14,8,8,0.5,0.0,0.5,0.0,0.4285714285714285,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
26,19,15,0.31,0.03846153846153846,0.03846153846153846,0.0,0.07692307692307693,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0
22,19,15,0.32,0.04545454545454546,0.04545454545454546,0.0,0.09090909090909091,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439024390243903,0.0
17,19,15,0.18,0.05882352941176471,0.0,0.0,0.1176470588235294,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
16,19,9,0.31,0.0625,0.0625,0.0,0.125,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.0
19,19,0,0.32,0.05263157894736842,0.05263157894736842,0.0,0.1052631578947368,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0
20,1,14,0.15,0.15,0.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0
7,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,14,17,0.42,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0
31,14,19,0.35,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0
15,1,15,0.53,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1333333333333333,0.07142857142857142,0.0,0.0,0.0,0.0,0.2741886550751872,0.0,0.0,0.03703703703703703,0.0,0.0,0.0
15,1,15,0.53,0.06666666666666667,0.1333333333333333,0.06666666666666667,0.06666666666666667,0.07142857142857142,0.0,0.0,0.0,0.0,0.2741886550751872,0.0,0.0,0.03703703703703703,0.0,0.0,0.0
13,5,3,0.62,0.07692307692307693,0.1538461538461539,0.07692307692307693,0.07692307692307693,0.08333333333333333,0.0,0.0,0.0,0.0,0.3486789197377017,0.0,0.0,0.04347826086956522,0.0,0.0,0.0
14,5,5,0.64,0.1428571428571428,0.1428571428571428,0.07142857142857142,0.07142857142857142,0.07692307692307693,0.0,0.0,0.0,0.0,0.3078286401727354,0.0,0.0,0.04,0.0,0.0,0.0
13,5,2,0.62,0.07692307692307693,0.1538461538461539,0.07692307692307693,0.07692307692307693,0.08333333333333333,0.0,0.0,0.0,0.0,0.3486789197377017,0.0,0.0,0.04347826086956522,0.0,0.0,0.0
10,4,14,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4,12,0.5,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,12,0.58,0.0,0.1538461538461539,0.07692307692307693,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0
20,18,14,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,18,0.71,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5,0,0.52,0.09523809523809523,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.0
13,1,14,0.38,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
24,4,1,0.62,0.04166666666666666,0.125,0.04166666666666666,0.1666666666666667,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0
17,4,9,0.82,0.05882352941176471,0.2352941176470588,0.1176470588235294,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4,0.69,0.07692307692307693,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,14,8,0.32,0.04,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.1741515433929318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,5,0,0.27,0.03846153846153846,0.0,0.03846153846153846,0.1923076923076923,0.0,0.04,0.04,0.0,0.0,0.0,0.1634363083238693,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0
19,0,0,0.74,0.05263157894736842,0.1052631578947368,0.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0
13,7,4,0.62,0.07692307692307693,0.1538461538461539,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,7,4,0.62,0.07692307692307693,0.1538461538461539,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,7,4,0.69,0.1538461538461539,0.1538461538461539,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,7,4,0.69,0.1538461538461539,0.07692307692307693,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,7,4,0.54,0.1538461538461539,0.07692307692307693,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,4,0.69,0.1538461538461539,0.1538461538461539,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,4,0.69,0.1538461538461539,0.1538461538461539,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,4,0.62,0.07692307692307693,0.1538461538461539,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
13,5,4,0.62,0.07692307692307693,0.2307692307692308,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
13,5,4,0.46,0.07692307692307693,0.1538461538461539,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
13,7,4,0.69,0.1538461538461539,0.1538461538461539,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,4,0.62,0.07692307692307693,0.1538461538461539,0.0,0.1538461538461539,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
15,17,8,0.6,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,17,8,0.6,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,11,8,0.6,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,17,8,0.53,0.0,0.06666666666666667,0.0,0.4,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0
15,17,8,0.53,0.06666666666666667,0.06666666666666667,0.0,0.4,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
15,17,8,0.6,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,8,8,0.53,0.06666666666666667,0.06666666666666667,0.0,0.4,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
16,17,8,0.62,0.0625,0.0625,0.0,0.3125,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.0
15,17,8,0.6,0.06666666666666667,0.2666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,17,8,0.6,0.06666666666666667,0.2666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,17,14,0.6,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8,8,0.47,0.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0
15,17,8,0.6,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,17,8,0.6,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
15,11,8,0.53,0.06666666666666667,0.06666666666666667,0.0,0.4,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0
15,17,8,0.6,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
13,5,9,0.77,0.1538461538461539,0.3076923076923077,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
17,5,14,0.59,0.1176470588235294,0.1176470588235294,0.05882352941176471,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
13,0,9,0.77,0.07692307692307693,0.3076923076923077,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,9,9,0.77,0.07692307692307693,0.3846153846153846,0.0,0.2307692307692308,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,5,9,0.69,0.07692307692307693,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,5,9,0.77,0.1538461538461539,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.67,0.1666666666666667,0.1666666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.67,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.58,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.67,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.58,0.08333333333333333,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.58,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,8,14,0.58,0.08333333333333333,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.67,0.1666666666666667,0.1666666666666667,0.0,0.25,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0
12,5,14,0.58,0.1666666666666667,0.1666666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,14,0.67,0.1666666666666667,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0
12,5,14,0.58,0.1666666666666667,0.1666666666666667,0.0,0.25,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0
12,5,14,0.58,0.1666666666666667,0.1666666666666667,0.0,0.3333333333333333,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0
12,5,14,0.67,0.1666666666666667,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.3333333333333333,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.5,0.08333333333333333,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0
12,5,8,0.58,0.08333333333333333,0.1666666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.1666666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.1666666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,8,0.58,0.08333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.54,0.0,0.3076923076923077,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4,0.77,0.07692307692307693,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4,0.77,0.0,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4,0.85,0.07692307692307693,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4,0.85,0.07692307692307693,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,5,1,0.56,0.125,0.125,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0
33,5,1,0.61,0.2121212121212121,0.1515151515151515,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587301587301587,0.0
33,5,1,0.55,0.1212121212121212,0.1818181818181818,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,5,12,0.58,0.1612903225806452,0.1935483870967742,0.03225806451612903,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0
33,5,1,0.61,0.2121212121212121,0.1818181818181818,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587301587301587,0.0
46,12,13,0.43,0.04347826086956522,0.1739130434782609,0.04347826086956522,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,7,9,0.28,0.0851063829787234,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,9,0.28,0.0851063829787234,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1,8,0.46,0.0,0.0,0.0,0.4615384615384616,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.0
13,1,8,0.46,0.0,0.4615384615384616,0.0,0.4615384615384616,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.0
13,1,14,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1,14,0.46,0.0,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1,7,0.53,0.0,0.0,0.0,0.4,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
3,19,9,0.33,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,6,18,0.4,0.05,0.05,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0
13,4,9,0.69,0.0,0.3846153846153846,0.0,0.3076923076923077,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,4,9,0.69,0.0,0.3846153846153846,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
13,4,8,0.69,0.0,0.3846153846153846,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,9,0.69,0.0,0.3846153846153846,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,9,0.69,0.0,0.3846153846153846,0.0,0.3076923076923077,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956522,0.0
33,16,8,0.39,0.09090909090909091,0.06060606060606061,0.0303030303030303,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,12,13,0.47,0.0,0.1333333333333333,0.06666666666666667,0.1333333333333333,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0
30,10,5,0.5,0.1,0.03333333333333333,0.03333333333333333,0.1666666666666667,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0
7,0,14,0.71,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,12,4,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.675538471877458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,8,15,0.34,0.0,0.03448275862068965,0.103448275862069,0.1379310344827586,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0
29,8,15,0.38,0.103448275862069,0.03448275862068965,0.06896551724137931,0.1379310344827586,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0
29,8,15,0.34,0.0,0.03448275862068965,0.103448275862069,0.1379310344827586,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0
29,8,15,0.34,0.0,0.03448275862068965,0.103448275862069,0.1379310344827586,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0907308251980011,0.0,0.0,0.01818181818181818,0.0,0.07272727272727272,0.0
24,8,15,0.42,0.0,0.04166666666666666,0.125,0.1666666666666667,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0
19,8,14,0.32,0.0,0.0,0.05263157894736842,0.2105263157894737,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,0.0
26,4,17,0.77,0.1538461538461539,0.1538461538461539,0.03846153846153846,0.1153846153846154,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1091201024611579,0.0,0.0,0.0,0.02040816326530612
24,0,17,0.83,0.1666666666666667,0.1666666666666667,0.04166666666666666,0.125,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.02222222222222222
28,5,0,0.75,0.1428571428571428,0.1785714285714286,0.07142857142857142,0.1428571428571428,0.0,0.0,0.0,0.03703703703703703,0.0,0.0,0.0,0.09628621827753543,0.0,0.0,0.01886792452830189,0.01886792452830189
15,5,8,0.53,0.06666666666666667,0.2,0.06666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5,16,0.75,0.1666666666666667,0.25,0.0,0.1666666666666667,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0
11,7,5,0.82,0.1818181818181818,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5,9,0.88,0.2941176470588235,0.1764705882352941,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5,0,0.8,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5,17,0.89,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
